20220103,0
20220104,0
20220105,1
20220106,1
20220107,1
20220110,0
20220111,0
20220112,0
20220113,0
20220114,0
20220117,0
20220118,0
20220119,0
20220120,0
20220121,0
20220124,0
20220125,1
20220126,1
20220127,0
20220128,0
20220131,0
20220201,1
20220202,0
20220203,0
20220204,0
20220207,1
20220208,0
20220209,0
20220210,0
20220211,0
20220214,0
20220215,0
20220216,0
20220217,0
20220218,1
20220221,0
20220222,0
20220223,1
20220224,0
20220225,0
20220302,0
20220303,0
20220304,0
20220307,0
20220308,0
20220309,0
20220310,0
20220311,0
20220314,1
20220315,0
20220316,0
20220317,1
20220318,0
20220321,1
20220322,0
20220323,0
20220324,0
20220325,1
20220328,1
20220329,0
20220330,0
20220331,1
20220401,1
20220404,1
20220405,0
20220406,0
20220407,1
20220408,1
20220411,1
20220412,0
20220413,1
20220414,1
20220418,0
20220419,0
20220420,1
20220422,0
20220425,0
20220426,0
20220427,0
20220428,0
20220429,0
20220502,1
20220503,0
20220504,0
20220505,0
20220506,0
20220509,0
20220510,0
20220511,1
20220512,0
20220513,0
20220516,0
20220517,0
20220518,0
20220519,0
20220520,1
20220523,1
20220524,0
20220525,1
20220526,0
20220527,0
20220530,0
20220531,0
20220601,0
20220602,1
20220603,0
20220606,0
20220607,0
20220608,0
20220609,0
20220610,0
20220613,0
20220614,0
20220615,0
20220617,0
20220620,0
20220621,0
20220622,1
20220623,0
20220624,1
20220627,0
20220628,0
20220629,0
20220630,0
20220701,1
20220704,0
20220705,0
20220706,1
20220707,0
20220708,0
20220711,0
20220712,1
20220713,1
20220714,0
20220715,0
20220718,1
20220719,1
20220720,0
20220721,0
20220722,1
20220725,1
20220726,1
20220727,1
20220728,0
20220729,0
20220801,1
20220802,0
20220803,0
20220804,0
20220805,0
20220808,0
20220809,1
20220810,0
20220811,0
20220812,0
20220815,1
20220816,1
20220817,0
20220818,0
20220819,0
20220822,1
20220823,0
20220824,0
20220825,1
20220826,0
20220829,1
20220830,1
20220831,0
20220901,1
20220902,0
20220905,0
20220906,0
20220908,1
20220909,0
20220912,0
20220913,0
20220914,0
20220915,0
20220916,0
20220919,0
20220920,0
20220921,1
20220922,0
20220923,1
20220926,1
20220927,1
20220928,1
20220929,1
20220930,0
20221003,0
20221004,1
20221005,0
20221006,0
20221007,0
20221010,0
20221011,1
20221013,0
20221014,1
20221017,0
20221018,0
20221019,0
20221020,0
20221021,0
20221024,1
20221025,1
20221026,0
20221027,1
20221028,0
20221031,0
20221101,1
20221103,1
20221104,1
20221107,0
20221108,0
20221109,0
20221110,0
20221111,0
20221114,0
20221116,0
20221117,0
20221118,0
20221121,0
20221122,0
20221123,1
20221124,0
20221125,1
20221128,1
20221129,1
20221130,1
20221201,0
20221202,1
20221205,0
20221206,1
20221207,1
20221208,1
20221209,1
20221212,1
20221213,0
20221214,1
20221215,0
20221216,1
20221219,1
20221220,1
20221221,0
20221222,0
20221223,0
20221226,0
20221227,1
20221228,0
20221229,1
20230102,1
20230103,1
20230104,1
20230105,0
20230106,0
20230109,1
20230110,0
20230111,1
20230112,1
20230113,1
20230116,0
20230117,1
20230118,0
20230119,0
20230120,1
20230123,0
20230124,0
20230125,0
20230126,1
20230127,0
20230130,0
20230131,0
20230201,0
20230202,1
20230203,1
20230206,1
20230207,1
20230208,0
20230209,0
20230210,0
20230213,1
20230214,0
20230215,0
20230216,0
20230217,0
20230222,1
20230223,1
20230224,1
20230227,1
20230228,0
20230301,0
20230302,1
20230303,1
20230306,0
20230307,0
20230308,0
20230309,0
20230310,0
20230313,1
20230314,1
20230315,0
20230316,0
20230317,1
20230320,1
20230321,0
20230322,1
20230323,1
20230324,1
20230327,0
20230328,1
20230329,0
20230330,0
20230331,0
20230403,0
20230404,0
20230405,0
20230406,1
20230410,1
20230411,1
20230412,1
20230413,0
20230414,1
20230417,1
20230418,1
20230419,1
20230420,1
20230424,1
20230425,1
20230426,0
20230427,1
20230428,1
20230502,1
20230503,1
20230504,0
20230505,0
20230508,0
20230509,1
20230510,1
20230511,0
20230512,1
20230515,0
20230516,0
20230517,1
20230518,0
20230519,0
20230522,1
20230523,0
20230524,0
20230525,0
20230526,0
20230529,0
20230530,0
20230531,1
20230601,0
20230605,0
20230606,1
20230607,0
20230609,1
20230612,0
20230613,0
20230614,0
20230615,0
20230616,0
20230619,0
20230620,0
20230621,1
20230622,0
20230623,1
20230626,1
20230627,1
20230628,0
20230629,0
20230630,1
20230703,1
20230704,0
20230705,0
20230706,0
20230707,0
20230710,0
20230711,0
20230712,0
20230713,0
20230714,1
20230717,1
20230718,0
20230719,1
20230720,0
20230721,0
20230724,1
20230725,0
20230726,1
20230727,0
20230728,0
20230731,0
20230801,0
20230802,0
20230803,0
20230804,0
20230807,0
20230808,0
20230809,0
20230810,0
20230811,0
20230814,0
20230815,1
20230816,0
20230817,0
20230818,1
20230821,1
20230822,0
20230823,0
20230824,1
20230825,1
20230828,1
20230829,1
20230830,1
20230831,0
20230901,0
20230904,0
20230905,0
20230906,1
20230908,0
20230911,1
20230912,0
20230913,0
20230914,0
20230915,1
20230918,0
20230919,0
20230920,0
20230921,0
20230922,0
20230925,0
20230926,0
20230927,1
20230928,1
20230929,0
20231002,0
20231003,1
20231004,1
20231005,1
20231006,0
20231009,1
20231010,1
20231011,1
20231013,0
20231016,0
20231017,0
20231018,0
20231019,0
20231020,1
20231023,1
20231024,0
20231025,0
20231026,1
20231027,0
20231030,1
20231031,1
20231101,1
20231103,0
20231106,1
20231107,1
20231108,1
20231109,0
